Jul 06 23:07:13 2016 | PogChamp
Jul 06 23:07:13 2016 | LOL
Jul 06 23:07:13 2016 | Kreygasm flight face
Jul 06 23:07:13 2016 | PETER PAN WutFace
Jul 06 23:07:14 2016 | RUFIO
Jul 06 23:07:14 2016 | RU FI OOOOOOOOOOOOOOOOOOOOOO
Jul 06 23:07:14 2016 | REKT
Jul 06 23:07:14 2016 | rufi- ooooooooooooo
Jul 06 23:07:14 2016 | zelda was his favorite game FeelsBadMan
Jul 06 23:07:14 2016 | RUFIO
Jul 06 23:07:14 2016 | RU FI OOOOOOOOOOOOOH
Jul 06 23:07:14 2016 | RU FI OHHHHHHH
Jul 06 23:07:15 2016 | ResidentSleeper
Jul 06 23:07:15 2016 | RUFIO RUFIO!
Jul 06 23:07:15 2016 | PogChamp
Jul 06 23:07:15 2016 | RU FI OOOOOOO
Jul 06 23:07:15 2016 | ROO FI OOOOO
Jul 06 23:07:15 2016 | RUFIO RUFIO RUFIO
Jul 06 23:07:15 2016 | DANTE BASCO
Jul 06 23:07:15 2016 | RU FI OOOOOOOOOOOOOOOOOOO
Jul 06 23:07:15 2016 | RU FI OH
Jul 06 23:07:15 2016 | RUFIOOOOOOOOOOOOOOOOOOOOOO
Jul 06 23:07:15 2016 | #ukogRaid
Jul 06 23:07:15 2016 | RU FI OOOOOOOOOOO
Jul 06 23:07:15 2016 | RUFIOOOOOOOOOOOO
Jul 06 23:07:15 2016 | RU FI OOOOOOOO
Jul 06 23:07:15 2016 | RUUUUUUU FIIIIIIII OOOOOOOOOOO
Jul 06 23:07:15 2016 | RUFIOOOOOOOOOOOOOOOOOO
Jul 06 23:07:15 2016 | RU FIOOOOOOOOOOO
Jul 06 23:07:15 2016 | RUFIO RUFIO RU FI OOOOO
Jul 06 23:07:16 2016 | KappaPride
Jul 06 23:07:16 2016 | BibleThump
Jul 06 23:07:16 2016 | FrankerZ
Jul 06 23:07:16 2016 | Such a saucy leap
Jul 06 23:07:16 2016 | RUU FII OOOOHHH
Jul 06 23:07:16 2016 | BANGARANG
Jul 06 23:07:16 2016 | HOOK! HOOK! GIVE US THE HOOK!!
Jul 06 23:07:17 2016 | RU FI OOOOOO
Jul 06 23:07:17 2016 | RUFIO blooCool
Jul 06 23:07:17 2016 | RU FI OHHHHHH
Jul 06 23:07:17 2016 | pw0ned
Jul 06 23:07:17 2016 | RU FI OHHHHHHHHHHHHHHHHHHH
Jul 06 23:07:17 2016 | danRekt
Jul 06 23:07:17 2016 | SHRUG LUL
Jul 06 23:07:17 2016 | RU FI OHHHHHHHHHHHHHHHHHHH
Jul 06 23:07:17 2016 | ROBIN BibleThump
Jul 06 23:07:17 2016 | RUFIOOOO
Jul 06 23:07:17 2016 | RUUU FIII OHHHHHHHHH
Jul 06 23:07:18 2016 | Robin <3
Jul 06 23:07:18 2016 | OhMyDog RU RU RU RU RU RU OhMyDog
Jul 06 23:07:18 2016 | RUFIOOO
Jul 06 23:07:18 2016 | RUFIOOOOOOOOOO
Jul 06 23:07:18 2016 | skaiHi skaiLove skaiHi
Jul 06 23:07:18 2016 | FeelsGoodMan GIVE FeelsGoodMan US FeelsGoodMan DOOM FeelsGoodMan
Jul 06 23:07:18 2016 | RUFIO RUFIO RUFIOOOOOOOOOO
Jul 06 23:07:18 2016 | RU FI OOOOOOOO
Jul 06 23:07:18 2016 | LUL DEMOLISHED
Jul 06 23:07:18 2016 | RUFIO
Jul 06 23:07:18 2016 | MARCO RUFIO
Jul 06 23:07:18 2016 | PogChamp
Jul 06 23:07:18 2016 | ¯\_(ツ)_/¯
Jul 06 23:07:19 2016 | you killed zuko!!!!!
Jul 06 23:07:19 2016 | ukogJabba UKOG RIAD
Jul 06 23:07:19 2016 | Hook so good of game
Jul 06 23:07:19 2016 | RIP Robin Williams
Jul 06 23:07:19 2016 | #ukogRAID
Jul 06 23:07:19 2016 | RUFIO
Jul 06 23:07:19 2016 | HONOR!
Jul 06 23:07:19 2016 | lmao
Jul 06 23:07:19 2016 | HONOOOR
Jul 06 23:07:19 2016 | F
Jul 06 23:07:19 2016 | PogChamp PogChamp
Jul 06 23:07:20 2016 | rururururu OhMyDog
Jul 06 23:07:20 2016 | RU FIOOOOOOO
Jul 06 23:07:20 2016 | PogChamp //
Jul 06 23:07:20 2016 | DARK SOULS 4? PogChamp DARK SOULS 4? PogChamp DARK SOULS 4? PogChamp DARK SOULS 4? PogChamp DARK SOULS 4? PogChamp
Jul 06 23:07:20 2016 | RUFIOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO
Jul 06 23:07:20 2016 | < KappaPride
Jul 06 23:07:20 2016 | PogChamp <-.-. Rufio
Jul 06 23:07:20 2016 | ROBIN WILLIAMS BibleThump
Jul 06 23:07:20 2016 | OhMyDog RU RU RU RU RU OhMyDog
Jul 06 23:07:20 2016 | RUFIO RUFIO RUFIO
Jul 06 23:07:20 2016 | RU FI OOOOOOOOOOOOOOOOHHHHHHH
Jul 06 23:07:21 2016 | RU FI OOOOOOOOO
Jul 06 23:07:21 2016 | GANGBANGARANG
Jul 06 23:07:21 2016 | RU FI OOOOOOOOOOOOOOOHHHH
Jul 06 23:07:22 2016 | ¯\_(ツ)_/¯
Jul 06 23:07:22 2016 | RU FI OH
Jul 06 23:07:22 2016 | RUFIO RUFIO RU - FI - OOOOOOOOOOOOOOOOOO
Jul 06 23:07:22 2016 | F
Jul 06 23:07:22 2016 | EZ
Jul 06 23:07:22 2016 | rufiooooo
Jul 06 23:07:22 2016 | RUFIO
Jul 06 23:07:22 2016 | mechanics LUL
Jul 06 23:07:22 2016 | rip robin williams
Jul 06 23:07:23 2016 | RUFIOOOOOOO
Jul 06 23:07:23 2016 | !schedule
Jul 06 23:07:23 2016 | Omg I remember this game
Jul 06 23:07:23 2016 | What a noob LUL
Jul 06 23:07:23 2016 | SKYBOOBS
Jul 06 23:07:24 2016 | RUFFIO
Jul 06 23:07:24 2016 | RUUUUF YOU
Jul 06 23:07:24 2016 | WHERE BE MY HOMESTUCKS?
Jul 06 23:07:24 2016 | right in the balls DansGame
Jul 06 23:07:24 2016 | TapLeft
Jul 06 23:07:24 2016 | DOOMGuy DOOMGuy DOOMGuy DOOMGuy DOOMGuy DOOMGuy DOOMGuy DOOMGuy DOOMGuy DOOMGuy DOOMGuy DOOMGuy DOOMGuy DOOMGuy DOOMGuy DOOMGuy DOOMGuy DOOMGuy DOOMGuy
Jul 06 23:07:24 2016 | ResidentSleeper
Jul 06 23:07:24 2016 | ¯\_(ツ)_/¯
Jul 06 23:07:25 2016 | noice m8
Jul 06 23:07:25 2016 | RU FI OOOOOOOOOOOOOO
Jul 06 23:07:25 2016 | ZUKO
Jul 06 23:07:25 2016 | uh um uh
Jul 06 23:07:25 2016 | GUY
Jul 06 23:07:25 2016 | The raid! is real!! #ukogRAID
Jul 06 23:07:25 2016 | BANGARANK
Jul 06 23:07:25 2016 | HOMESTUCK??? DansGame
Jul 06 23:07:25 2016 | ZUKO? PogChamp
Jul 06 23:07:25 2016 | @YouSpoonyBard1 wixSkerp
Jul 06 23:07:25 2016 | BANGARANG!
Jul 06 23:07:25 2016 | ¯\_(ツ)_/¯
Jul 06 23:07:25 2016 | UKOG RAID ukogJabba ukogJabba ukogJabba ukogJabba ukogJabba ukogJabba ukogJabba ukogJabba ukogJabba ukogJabba ukogJabba ukogJabba ukogJabba ukogJabba ukogJabba ukogJabba ukogJabba ukogJabba ukogJabba ukogJabba ukogJabba ukogJabba ukogJabba ukogJabba
Jul 06 23:07:26 2016 | THIS GAME WAS MY CHILDHOOD danCry
Jul 06 23:07:26 2016 | ukogJabba #ukogRAID ukogJabba
Jul 06 23:07:26 2016 | RUUUUU FIIIIIIII OHHHHHHHHHHHHHHHH
Jul 06 23:07:26 2016 | SourPls
Jul 06 23:07:26 2016 | RU FI OHHHHHHHHHH
Jul 06 23:07:26 2016 | THAT WAS IN TENTS
Jul 06 23:07:26 2016 | notSquishy
Jul 06 23:07:27 2016 | ¯\_(ツ)_/¯
Jul 06 23:07:27 2016 | !schedule
Jul 06 23:07:27 2016 | HeyGuys ***
Jul 06 23:07:27 2016 | Ru FI OOOOOOOOOOOOO
Jul 06 23:07:27 2016 | FREE
Jul 06 23:07:27 2016 | RUFIO
Jul 06 23:07:27 2016 | awesome game
Jul 06 23:07:28 2016 | Everything changed when the fire nation attacked
Jul 06 23:07:28 2016 | #COUCHLOVE skaiHi skaiLove
Jul 06 23:07:28 2016 | RU-FI-OHHHHHHHHHHHHHH
Jul 06 23:07:28 2016 | intense fight PogChamp
Jul 06 23:07:28 2016 | #UKOGRAID
Jul 06 23:07:28 2016 | HOOKER RUFIII
Jul 06 23:07:28 2016 | @HM_MAXI_PT SGDQ 2016 Schedule - Automatically adjusts based on your timezone: https://gamesdonequick.com/schedule
Jul 06 23:07:29 2016 | STFU
Jul 06 23:07:29 2016 | ㄘㄘ
Jul 06 23:07:29 2016 | ¯\_(ツ)_/¯
Jul 06 23:07:29 2016 | This stupid slow mode is aids
Jul 06 23:07:29 2016 | bangarang
Jul 06 23:07:30 2016 | Rufiooooo
Jul 06 23:07:30 2016 | Homestuck!
Jul 06 23:07:30 2016 | bangarang
Jul 06 23:07:30 2016 | *** PogChamp
Jul 06 23:07:30 2016 | sarahTHUMP sarahTHUMP sarahTHUMP sarahTHUMP
Jul 06 23:07:30 2016 | RUFIOOOHHHHHH
Jul 06 23:07:31 2016 | PETER LEE MingLee
Jul 06 23:07:31 2016 | REKT
Jul 06 23:07:31 2016 | GUH RILL
Jul 06 23:07:31 2016 | BANGARANG PETER
Jul 06 23:07:31 2016 | Gg easy
Jul 06 23:07:32 2016 | ukogRAID
Jul 06 23:07:32 2016 | reset
Jul 06 23:07:32 2016 | PupperZ
Jul 06 23:07:32 2016 | HeyGuys HeyGuys HeyGuys
Jul 06 23:07:33 2016 | UKOG RAID
Jul 06 23:07:33 2016 | #ukogRAID
Jul 06 23:07:33 2016 | NOOOOOOOOO ***
Jul 06 23:07:33 2016 | ukogJabba ukogJabba ukogJabba ukogJabba ukogJabba ukogJabba UKOGRAID
Jul 06 23:07:33 2016 | RUFIO TwitchRPG WutFace
Jul 06 23:07:34 2016 | TwitchRPG BabyRage
Jul 06 23:07:34 2016 | ruu fii ooooh
Jul 06 23:07:34 2016 | capcomHadouken
Jul 06 23:07:34 2016 | #UKOGRAID
Jul 06 23:07:34 2016 | stfu
Jul 06 23:07:34 2016 | WutFace scared me
Jul 06 23:07:35 2016 | UKOG RAID
Jul 06 23:07:35 2016 | G R I LL
Jul 06 23:07:35 2016 | SHUT UP
Jul 06 23:07:35 2016 | ssj4 hook
Jul 06 23:07:36 2016 | HI IM SKYBILLZ
Jul 06 23:07:36 2016 | TwitchRPG haHAA BudStar
Jul 06 23:07:36 2016 | BANGARANG
Jul 06 23:07:36 2016 | ¯\_(ツ)_/¯
Jul 06 23:07:36 2016 | KappaPride
Jul 06 23:07:36 2016 | SKYBILZZZZZ
Jul 06 23:07:37 2016 | RUFIOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO
Jul 06 23:07:37 2016 | like a bird i wanna fly awayy
Jul 06 23:07:37 2016 | ***
Jul 06 23:07:37 2016 | BANGARANG
Jul 06 23:07:37 2016 | yo
Jul 06 23:07:38 2016 | RU FI OH OhMyDog
Jul 06 23:07:38 2016 | ¯\_(ツ)_/¯
Jul 06 23:07:39 2016 | *rooster noises*
Jul 06 23:07:39 2016 | #UKOGRAID
Jul 06 23:07:40 2016 | i dont understand why ppl watch this *** xd
Jul 06 23:07:40 2016 | Omg
Jul 06 23:07:40 2016 | GUUUURRRLLL
Jul 06 23:07:40 2016 | RUUUUUUUU
Jul 06 23:07:40 2016 | OH GOD WE BROKE THE CHAT
Jul 06 23:07:41 2016 | HOMESTUUUUCK
Jul 06 23:07:41 2016 | 4Head EleGiggle IS THIS PS 4 4Head EleGiggle
Jul 06 23:07:42 2016 | ROO FEE OOOOOOOHHHHHHH!!!
Jul 06 23:07:42 2016 | RIP Sanic Kappa
Jul 06 23:07:42 2016 | UkogMonkey sent us all here Kappa Kappa
Jul 06 23:07:42 2016 | Finish him!
Jul 06 23:07:42 2016 | TwitchRPG TwitchRPG
Jul 06 23:07:42 2016 | DuckerZ DuckerZ DuckerZ DuckerZ DuckerZ DuckerZ DuckerZ DuckerZ DuckerZ
Jul 06 23:07:42 2016 | HeyGuys
Jul 06 23:07:42 2016 | there is SO MUCH. GOD DAMN WAITING
Jul 06 23:07:42 2016 | #ukogRAID
Jul 06 23:07:43 2016 | UKOG RAID
Jul 06 23:07:43 2016 | Bangarang
Jul 06 23:07:43 2016 | they made a game on this movie?! damn!
Jul 06 23:07:43 2016 | UKOG SUBS PogChamp <3 <3 <3 <3
Jul 06 23:07:44 2016 | RUFIOOOOOOOO
Jul 06 23:07:44 2016 | TwitchRPG
Jul 06 23:07:44 2016 | RUFIOOOOO
Jul 06 23:07:44 2016 | #ukogRAID #ukogRAID #ukogRAID
Jul 06 23:07:45 2016 | IM haHAA AND I haHAA AT haHAA
Jul 06 23:07:45 2016 | TwitchRPG WutFace
Jul 06 23:07:46 2016 | GRIL
Jul 06 23:07:46 2016 | ukogJabba Ukog Raid! ukogJabba
Jul 06 23:07:46 2016 | TwitchRPG
Jul 06 23:07:47 2016 | It's Sky and Auth!!! HI GUYS! skaiLove skaiLove skaiLove skaiLove skaiLove skaiLove skaiLove skaiLove skaiLove skaiLove
Jul 06 23:07:47 2016 | Huhuhuehuehuehuehe
Jul 06 23:07:47 2016 | TwitchRPG
Jul 06 23:07:47 2016 | Grill?
Jul 06 23:07:49 2016 | TwitchRPG
Jul 06 23:07:49 2016 | RUFIOOOO
Jul 06 23:07:49 2016 | TwitchRPG
Jul 06 23:07:49 2016 | TwitchRPG
Jul 06 23:07:50 2016 | TwitchRPG
Jul 06 23:07:50 2016 | TwitchRPG
Jul 06 23:07:50 2016 | TwitchRPG
Jul 06 23:07:50 2016 | TwitchRPG TriHard
Jul 06 23:07:50 2016 | RU FI O. RU FI O. RU FI O
Jul 06 23:07:51 2016 | KappaPride
Jul 06 23:07:51 2016 | Gr|ll
Jul 06 23:07:51 2016 | TwitchRPG
Jul 06 23:07:51 2016 | ONE MILLION POINTS
Jul 06 23:07:52 2016 | Girl
Jul 06 23:07:53 2016 | FrankerZ
Jul 06 23:07:53 2016 | TwitchRPG
Jul 06 23:07:53 2016 | Grill!
Jul 06 23:07:53 2016 | Kreygasm
Jul 06 23:07:53 2016 | #UKOGRAID
Jul 06 23:07:53 2016 | rururururururu fio OhMyDog
Jul 06 23:07:53 2016 | THE GUITAR HERO PEOPLE ARE HERE
Jul 06 23:07:53 2016 | FeelsGoodMan GIVE FeelsGoodMan US FeelsGoodMan DOOM FeelsGoodMan
Jul 06 23:07:54 2016 | FOOOOOOOOOD FIIIIIIGHHHTT
Jul 06 23:07:54 2016 | TwitchRPG cmonBruh
Jul 06 23:07:54 2016 | TwitchRPG
Jul 06 23:07:55 2016 | TwitchRPG
Jul 06 23:07:55 2016 | Dante Basco!!!!
Jul 06 23:07:55 2016 | :tf:
Jul 06 23:07:55 2016 | TwitchRPG
Jul 06 23:07:55 2016 | TwitchRPG
Jul 06 23:07:55 2016 | TwitchRPG
Jul 06 23:07:56 2016 | ¯\_(ツ)_/¯
Jul 06 23:07:56 2016 | !schedule
Jul 06 23:07:56 2016 | TwitchRPG
Jul 06 23:07:56 2016 | sarahTHUMP
Jul 06 23:07:56 2016 | Majestic
Jul 06 23:07:56 2016 | TwitchRPG AngelThump
Jul 06 23:07:56 2016 | RUFIO RUFIO RUFIO RUFIO RUFIO
Jul 06 23:07:56 2016 | TwitchRPG
Jul 06 23:07:57 2016 | anyone remember the gameboy Hook game?
Jul 06 23:07:57 2016 | TwitchRPG
Jul 06 23:07:57 2016 | ukogJabba #ukogRAID ukogJabba
Jul 06 23:07:57 2016 | TwitchRPG
Jul 06 23:07:57 2016 | TwitchRPG GabeN
Jul 06 23:07:58 2016 | TwitchRPG
Jul 06 23:07:58 2016 | TwitchRPG
Jul 06 23:07:58 2016 | Robin Williams BibleThump
Jul 06 23:07:58 2016 | Shu t up woman
Jul 06 23:07:58 2016 | #ukogRAID
Jul 06 23:07:59 2016 | TwitchRPG
Jul 06 23:07:59 2016 | TwitchRPG TwitchRPG TwitchRPG
Jul 06 23:07:59 2016 | TwitchR
Jul 06 23:07:59 2016 | TwitchRPG
Jul 06 23:07:59 2016 | TwitchRPG TwitchRPG TwitchRPG
Jul 06 23:07:59 2016 | #FreeWerster Kappa
Jul 06 23:08:00 2016 | TwitchRPG
Jul 06 23:08:01 2016 | PAN THE MAN TwitchRPG
Jul 06 23:08:01 2016 | TwitchRPG Kappa
Jul 06 23:08:01 2016 | "LOOKY LOOKY I GOT HOOKY"
Jul 06 23:08:01 2016 | dat nitram lyfe
Jul 06 23:08:02 2016 | SAUCE
Jul 06 23:08:02 2016 | #ukogRAID
Jul 06 23:08:02 2016 | any disney song singing this gdq?
Jul 06 23:08:02 2016 | TwitchRPG
Jul 06 23:08:02 2016 | TwitchRPG TwitchRPG TwitchRPG TwitchRPG
Jul 06 23:08:02 2016 | Ukog raid
Jul 06 23:08:02 2016 | TwitchRPG haHAA BudStar
Jul 06 23:08:02 2016 | skaiHi skaiLove skaiButt skaiThump skaiGold skaiSmug
Jul 06 23:08:02 2016 | I'll Rufi you Kappa
Jul 06 23:08:02 2016 | TwitchRPG
Jul 06 23:08:02 2016 | TwitchRPG
Jul 06 23:08:02 2016 | SHE HAVE TGE MIC IN HER MOUTH? JESUS.
Jul 06 23:08:03 2016 | Ban Islam
Jul 06 23:08:03 2016 | TwitchRPG
Jul 06 23:08:03 2016 | BuiBui
Jul 06 23:08:03 2016 | TwitchRPG
Jul 06 23:08:04 2016 | grill?
Jul 06 23:08:04 2016 | TwitchRPG TwitchRPG
Jul 06 23:08:04 2016 | BE MY WIFE SwiftRage
Jul 06 23:08:05 2016 | TwitchRPG TwitchRPG
Jul 06 23:08:05 2016 | TwitchRPG
Jul 06 23:08:06 2016 | TwitchRPG
Jul 06 23:08:06 2016 | TwitchRPG TwitchRPG TwitchRPG
Jul 06 23:08:06 2016 | TwitchRPG
Jul 06 23:08:06 2016 | ukogJabba UKOG RAID ukogJabba
Jul 06 23:08:06 2016 | TwitchRPG
Jul 06 23:08:06 2016 | TwitchRPG
Jul 06 23:08:06 2016 | TwitchRPG
Jul 06 23:08:07 2016 | TwitchRPG
Jul 06 23:08:07 2016 | TwitchRPG
Jul 06 23:08:07 2016 | lirikSHUCKS lirikSHUCKS lirikSHUCKS
Jul 06 23:08:07 2016 | TwitchRPG TwitchRPG TwitchRPG TwitchRPG TwitchRPG
Jul 06 23:08:07 2016 | TwitchRPG ຈل͜ຈ༽ﾉ I am the knight of spamerino. Stand back foul moderino.
Jul 06 23:08:07 2016 | OhMyDog RU RU RU RU RU RU OhMyDog hardcore
Jul 06 23:08:07 2016 | TwitchRPG VapeNation
Jul 06 23:08:07 2016 | ResidentSleeper ResidentSleeper ResidentSleeper
Jul 06 23:08:07 2016 | TwitchRPG \
Jul 06 23:08:08 2016 | TwitchRPG TwitchRPG
Jul 06 23:08:08 2016 | TwitchRPG
Jul 06 23:08:08 2016 | skaiHi skaiLove skaiHi
Jul 06 23:08:09 2016 | TwitchRPG
Jul 06 23:08:09 2016 | TwitchRPG GabeN
Jul 06 23:08:09 2016 | UKOG RAID UKOG RAID UKOG RAID
Jul 06 23:08:09 2016 | TwitchRPG
Jul 06 23:08:09 2016 | TwitchRPG TwitchRPG TwitchRPG TwitchRPG TwitchRPG
Jul 06 23:08:10 2016 | PAN TIME PogChamp
Jul 06 23:08:10 2016 | TwitchRPG
Jul 06 23:08:10 2016 | You lewd, crude, rude, pre chewed food dude! BANGARANG!
Jul 06 23:08:10 2016 | TwitchRPG
Jul 06 23:08:10 2016 | TwitchRPG OSsloth
Jul 06 23:08:10 2016 | TwitchRPG
Jul 06 23:08:10 2016 | TwitchRPG
Jul 06 23:08:10 2016 | TwitchRPG
Jul 06 23:08:11 2016 | ROOO FEEEE OOOOOOOOOOOH
Jul 06 23:08:11 2016 | TwitchRPG
Jul 06 23:08:11 2016 | Goos commentary & couch crew for once
Jul 06 23:08:11 2016 | TwitchRPG
Jul 06 23:08:12 2016 | AIR BEAKS
Jul 06 23:08:12 2016 | TwitchRPG PogChamp
Jul 06 23:08:12 2016 | TwitchRPG
Jul 06 23:08:12 2016 | G R I L L
Jul 06 23:08:13 2016 | TwitchRPG
Jul 06 23:08:14 2016 | TwitchRPG
Jul 06 23:08:14 2016 | TwitchRPG
Jul 06 23:08:14 2016 | TwitchRPG TwitchRPG TwitchRPG
Jul 06 23:08:14 2016 | TwitchRPG TwitchRPG
Jul 06 23:08:14 2016 | TwitchRPG
Jul 06 23:08:14 2016 | TwitchRPG TriHard
Jul 06 23:08:14 2016 | #UKOGRAID
Jul 06 23:08:15 2016 | TwitchRPG
Jul 06 23:08:15 2016 | TwitchRPG KappaPride
Jul 06 23:08:16 2016 | unforgiving
Jul 06 23:08:16 2016 | is this Wand of Gamelon? FrankerZ
Jul 06 23:08:16 2016 | LULLL SKYBILLZ
Jul 06 23:08:16 2016 | TwitchRPG MingLee
Jul 06 23:08:16 2016 | TwitchRPG TwitchRPG
Jul 06 23:08:17 2016 | TwitchRPG ¯\_(ツ)_/¯
Jul 06 23:08:17 2016 | TBTacoLeft TwitchRPG TBTacoRight
Jul 06 23:08:17 2016 | #ukogRAID Kappa Kappa
Jul 06 23:08:17 2016 | TwitchRPG
Jul 06 23:08:17 2016 | TwitchRPG
Jul 06 23:08:17 2016 | TwitchRPG
Jul 06 23:08:17 2016 | TwitchRPG
Jul 06 23:08:17 2016 | TwitchRPG
Jul 06 23:08:17 2016 | TwitchRPG
Jul 06 23:08:18 2016 | VERY VERY
Jul 06 23:08:18 2016 | COUST LEE
Jul 06 23:08:19 2016 | TwitchRPG
Jul 06 23:08:19 2016 | yes chat its a girl danDuck
Jul 06 23:08:20 2016 | BibleThump Too many swords
Jul 06 23:08:20 2016 | TwitchRPG furKlaus
Jul 06 23:08:20 2016 | TwitchRPG TwitchRPG TwitchRPG
Jul 06 23:08:20 2016 | TwitchRPG
Jul 06 23:08:20 2016 | TwitchRPG
Jul 06 23:08:21 2016 | BarkleyZ BarkleyZ BarkleyZ
Jul 06 23:08:21 2016 | TwitchRPG
Jul 06 23:08:21 2016 | RIP ROBIN WILLIAMS
Jul 06 23:08:21 2016 | #uKOGRAID
Jul 06 23:08:21 2016 | TwitchRPG
Jul 06 23:08:22 2016 | GR|LL Kreygasm
Jul 06 23:08:22 2016 | LivelyRaccon seems very, very not lively
Jul 06 23:08:23 2016 | TwitchRPG
Jul 06 23:08:23 2016 | RU FI O, RU FI O, RU FI....OOOOH
Jul 06 23:08:23 2016 | WHERE CAN I SEE THE SCHEDULE? OhMyDog
Jul 06 23:08:23 2016 | TwitchRPG
Jul 06 23:08:24 2016 | TwitchRPG OhMyDog TwitchRPG
Jul 06 23:08:24 2016 | TwitchRPG LUL
Jul 06 23:08:24 2016 | TwitchRPG PedoBear
Jul 06 23:08:24 2016 | raiding, deal wijth it
Jul 06 23:08:24 2016 | The Six Positions!
Jul 06 23:08:24 2016 | TwitchRPG
Jul 06 23:08:24 2016 | show the neutral pose again
Jul 06 23:08:24 2016 | TwitchRPG
Jul 06 23:08:25 2016 | hard trees
Jul 06 23:08:25 2016 | EASILY
Jul 06 23:08:25 2016 | TwitchRPG DOOMGuy
Jul 06 23:08:26 2016 | TwitchRPG
Jul 06 23:08:26 2016 | ukogJabba UKOG raid ukogJabba
Jul 06 23:08:26 2016 | MATH NotLikeThis
Jul 06 23:08:26 2016 | RNJesus
Jul 06 23:08:26 2016 | TwitchRPG
Jul 06 23:08:27 2016 | TwitchRPG Kappa
Jul 06 23:08:27 2016 | I dont think the mic was directly in her mouth
Jul 06 23:08:27 2016 | missionary Kappa
Jul 06 23:08:27 2016 | TwitchRPG
Jul 06 23:08:28 2016 | twitchRPG
Jul 06 23:08:28 2016 | TwitchRPG
Jul 06 23:08:28 2016 | @moobot SGDQ 2016 Schedule - Automatically adjusts based on your timezone: https://gamesdonequick.com/schedule
Jul 06 23:08:29 2016 | MATHS
Jul 06 23:08:29 2016 | GabeN GabeN GabeN GabeN
Jul 06 23:08:29 2016 | LOOKY LOOKY I GOT HOOKY TwitchRPG MVGame
Jul 06 23:08:30 2016 | MY EYES
Jul 06 23:08:30 2016 | "Peter tu es revenu!" BibleThump
Jul 06 23:08:30 2016 | math DansGame
Jul 06 23:08:30 2016 | SIX positions. Sexy
Jul 06 23:08:30 2016 | TwitchRPG ANELE INFIDELS
Jul 06 23:08:30 2016 | Better than Skyrim PogChamp
Jul 06 23:08:31 2016 | RabidRacc
Jul 06 23:08:32 2016 | GG
Jul 06 23:08:32 2016 | TwitchRPG
Jul 06 23:08:32 2016 | TwitchRPG
Jul 06 23:08:32 2016 | TwitchRPG up ur butt
Jul 06 23:08:32 2016 | TwitchRPG
Jul 06 23:08:32 2016 | SEIZURE WutFace
Jul 06 23:08:33 2016 | TwitchRPG
Jul 06 23:08:33 2016 | WutFace
Jul 06 23:08:33 2016 | ukogJabba #ukogRAID ukogJabba
Jul 06 23:08:33 2016 | SWORD FIGHT BRO TwitchRPG
Jul 06 23:08:33 2016 | i died
Jul 06 23:08:33 2016 | MATH
Jul 06 23:08:33 2016 | NA MATH LUL
Jul 06 23:08:33 2016 | VAC
Jul 06 23:08:33 2016 | MATH
Jul 06 23:08:33 2016 | wavtLord
Jul 06 23:08:33 2016 | wooo
Jul 06 23:08:34 2016 | SEIZURERERerrgrg
Jul 06 23:08:34 2016 | OpieOP TwitchRPG — WutFace - BudStar
Jul 06 23:08:34 2016 | reakt
Jul 06 23:08:34 2016 | TwitchRPG
Jul 06 23:08:34 2016 | epilepsy
Jul 06 23:08:34 2016 | Niiiiiiiiiice
Jul 06 23:08:34 2016 | TwitchRPG TwitchRPG TwitchRPG
Jul 06 23:08:34 2016 | This game sucks
Jul 06 23:08:34 2016 | TwitchRPG PogChamp I have the power
Jul 06 23:08:35 2016 | SEIZURE
Jul 06 23:08:35 2016 | Kappa //
Jul 06 23:08:35 2016 | WutFace
Jul 06 23:08:35 2016 | WutFace
Jul 06 23:08:35 2016 | MY EYES
Jul 06 23:08:35 2016 | AHH SEZIURE
Jul 06 23:08:35 2016 | 200 IQ
Jul 06 23:08:36 2016 | TwitchRPG BibleThump
Jul 06 23:08:36 2016 | WutFace
Jul 06 23:08:36 2016 | RND
Jul 06 23:08:36 2016 | WutFace
Jul 06 23:08:36 2016 | EPILEPSIA
Jul 06 23:08:36 2016 | SIEZURE
Jul 06 23:08:37 2016 | GLOD PogChamp
Jul 06 23:08:37 2016 | It's Sky and Auth!!! HI GUYS! skaiLove skaiLove skaiLove
Jul 06 23:08:37 2016 | WutFace
Jul 06 23:08:37 2016 | ukogJabba UKOG RAID ukogJabba
Jul 06 23:08:37 2016 | #ukogRaid Kappa Keepo
Jul 06 23:08:37 2016 | TwitchrPG WutFace
Jul 06 23:08:37 2016 | WutFace //
Jul 06 23:08:38 2016 | SEIZURE
Jul 06 23:08:38 2016 | PogChamp
Jul 06 23:08:38 2016 | PogChamp
Jul 06 23:08:38 2016 | WAOW
Jul 06 23:08:38 2016 | TwitchRPG
Jul 06 23:08:38 2016 | rip eyes
Jul 06 23:08:38 2016 | WutFace
Jul 06 23:08:38 2016 | this game sucks
Jul 06 23:08:39 2016 | Lost Boys Kreygasm KappaPride
Jul 06 23:08:39 2016 | MY EYES
Jul 06 23:08:39 2016 | OhMyDog RU RU RU RU RU OhMyDog
Jul 06 23:08:39 2016 | WutFace
Jul 06 23:08:39 2016 | THAD BOYZ
